Ticker,Name,Sector,CapitalExpenditure_2024Q2,CapitalExpenditure_2024Q3,CapitalExpenditure_2024Q4,CapitalExpenditure_2025Q1,CashAndSTInvestments_2024Q2,CashAndSTInvestments_2024Q3,CashAndSTInvestments_2024Q4,CashAndSTInvestments_2025Q1,CashFromOps_2024Q2,CashFromOps_2024Q3,CashFromOps_2024Q4,CashFromOps_2025Q1,CostOfRevenue_2024Q2,CostOfRevenue_2024Q3,CostOfRevenue_2024Q4,CostOfRevenue_2025Q1,CurrentAssets_2024Q2,CurrentAssets_2024Q3,CurrentAssets_2024Q4,CurrentAssets_2025Q1,CurrentLiabilities_2024Q2,CurrentLiabilities_2024Q3,CurrentLiabilities_2024Q4,CurrentLiabilities_2025Q1,EPS_2024Q2,EPS_2024Q3,EPS_2024Q4,EPS_2025Q1,Exchange,IncomeTaxExpense_2024Q2,IncomeTaxExpense_2024Q3,IncomeTaxExpense_2024Q4,IncomeTaxExpense_2025Q1,InterestExpense_2024Q2,InterestExpense_2024Q3,InterestExpense_2024Q4,InterestExpense_2025Q1,Location,LongTermDebt_2024Q2,LongTermDebt_2024Q3,LongTermDebt_2024Q4,LongTermDebt_2025Q1,Market Value,NetIncome_2024Q2,NetIncome_2024Q3,NetIncome_2024Q4,NetIncome_2025Q1,OperatingIncome_2024Q2,OperatingIncome_2024Q3,OperatingIncome_2024Q4,OperatingIncome_2025Q1,OtherOperatingExpense_2024Q2,OtherOperatingExpense_2024Q3,OtherOperatingExpense_2024Q4,OtherOperatingExpense_2025Q1,Revenue_2024Q2,Revenue_2024Q3,Revenue_2024Q4,Revenue_2025Q1,TotalAssets_2024Q2,TotalAssets_2024Q3,TotalAssets_2024Q4,TotalAssets_2025Q1,TotalDebt_2024Q2,TotalDebt_2024Q3,TotalDebt_2024Q4,TotalDebt_2025Q1,TotalEquity_2024Q2,TotalEquity_2024Q3,TotalEquity_2024Q4,TotalEquity_2025Q1,TotalLiabilities_2024Q2,TotalLiabilities_2024Q3,TotalLiabilities_2024Q4,TotalLiabilities_2025Q1,GDP_2024Q1,GDP_2024Q2,GDP_2024Q3,GDP_2024Q4,GDP_2025Q1,GDPReal_2024Q1,GDPReal_2024Q2,GDPReal_2024Q3,GDPReal_2024Q4,GDPReal_2025Q1,Unemployment_2024Q1,Unemployment_2024Q2,Unemployment_2024Q3,Unemployment_2024Q4,Unemployment_2025Q1,InterestRate_2024Q1,InterestRate_2024Q2,InterestRate_2024Q3,InterestRate_2024Q4,InterestRate_2025Q1,IndustrialProd_2024Q1,IndustrialProd_2024Q2,IndustrialProd_2024Q3,IndustrialProd_2024Q4,IndustrialProd_2025Q1,Inflation_2024Q1,Inflation_2024Q2,Inflation_2024Q3,Inflation_2024Q4,Inflation_2025Q1,Market Cap
RYI,RYERSON HOLDING CORP,Materials,-22700000.0,-31600000.0,-23500000.0,-8000000.0,28000000.0,35000000.0,27700000.0,33600000.0,25900000.0,134600000.0,92200000.0,-41200000.0,1002000000.0,924600000.0,816300000.0,931300000.0,1389100000.0,1301400000.0,1207600000.0,1297500000.0,583000000.0,585100000.0,580100000.0,647200000.0,0.29,-0.2,-0.13,-0.18,New York Stock Exchange Inc.,3000000.0,-400000.0,-600000.0,-1600000.0,11300000.0,11500000.0,10100000.0,9500000.0,1,524000000.0,520300000.0,466700000.0,497000000.0,205379.55,9900000.0,-6600000.0,-4300000.0,-5600000.0,24500000.0,5100000.0,2600000.0,2300000.0,199000000.0,196900000.0,188500000.0,202100000.0,1225500000.0,1126600000.0,1007400000.0,1135700000.0,2591200000.0,2533300000.0,2439500000.0,2523600000.0,897400000.0,891800000.0,834100000.0,871300000.0,886400000.0,842000000.0,824500000.0,813300000.0,1704800000.0,1691300000.0,1615000000.0,1710300000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
TRN,TRINITY INDUSTRIES INC,Industrials,-96500000.0,-123900000.0,-223200000.0,-129400000.0,257100000.0,222400000.0,228200000.0,94900000.0,241500000.0,78500000.0,201600000.0,76500000.0,662400000.0,629300000.0,474400000.0,443200000.0,1383200000.0,1300300000.0,1232100000.0,1056200000.0,669300000.0,596000000.0,604700000.0,537300000.0,0.65,0.37,0.34,0.26,New York Stock Exchange Inc.,17100000.0,15600000.0,6700000.0,7400000.0,70100000.0,67400000.0,66900000.0,66100000.0,1,5727400000.0,5699700000.0,5690900000.0,5616200000.0,571971.54,54400000.0,31400000.0,28900000.0,22100000.0,117700000.0,109000000.0,93400000.0,92200000.0,61300000.0,60500000.0,61600000.0,50000000.0,841400000.0,798800000.0,629400000.0,585400000.0,8957800000.0,8842900000.0,8832200000.0,8664700000.0,5727400000.0,5699700000.0,5690900000.0,5616200000.0,1304000000.0,1298500000.0,1307200000.0,1299700000.0,7653800000.0,7544400000.0,7525000000.0,7365000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
MCHB,MECHANICS BANCORP CLASS A,Financials,,,,-497000.0,,,,798309000.0,,,,-1438000.0,,,,141858000.0,,,,,,,,,,,,0.19822,NASDAQ,,,,17664000.0,,,,45131000.0,1,,,,58914000.0,63626.7,,,,43791000.0,,,,,,,,45131000.0,,,,141858000.0,,,,16540317000.0,,,,58914000.0,,,,2374090000.0,,,,14166227000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
CDNA,CAREDX INC,Health Care,-1790000.0,-1685000.0,-1522000.0,-1630000.0,95782000.0,95400000.0,114689000.0,88745000.0,18949000.0,12522000.0,21889000.0,-26584000.0,27999000.0,27572000.0,28178000.0,28415000.0,320609000.0,334087000.0,351832000.0,350239000.0,78331000.0,81440000.0,89371000.0,85284000.0,-0.09,-0.14,1.51,-0.19,NASDAQ,22000.0,200000.0,171000.0,58000.0,2826000.0,3001000.0,3053000.0,2784000.0,1,25386000.0,23841000.0,22263000.0,24072000.0,167483.5,-4623000.0,-7408000.0,78010000.0,-10353000.0,-7327000.0,-10492000.0,-19893000.0,-8014000.0,71602000.0,65803000.0,78294000.0,64284000.0,92274000.0,82883000.0,86579000.0,84685000.0,466777000.0,476985000.0,491050000.0,489638000.0,31448000.0,29965000.0,28366000.0,30277000.0,264669000.0,273246000.0,378433000.0,379349000.0,202108000.0,203739000.0,112617000.0,110289000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,-238242000.0,-336250000.0,-404017000.0,-228041000.0,2414195000.0,2950592000.0,2415532000.0,2270563000.0,474238000.0,667431000.0,671555000.0,547079000.0,2323181000.0,2315159000.0,2394392000.0,2319883000.0,4409136000.0,4832453000.0,4363599000.0,4139074000.0,3000173000.0,3886758000.0,3351683000.0,3169455000.0,0.6,0.61,0.52,0.51,New York Stock Exchange Inc.,-11554000.0,52570000.0,-32232000.0,40053000.0,112739000.0,111873000.0,108581000.0,107269000.0,1,6292676000.0,6234275000.0,6362098000.0,6414628000.0,2009803.25,187072000.0,184578000.0,157432000.0,148554000.0,477172000.0,332880000.0,358594000.0,413506000.0,1527022000.0,1535099000.0,1593576000.0,1543693000.0,4327375000.0,4183138000.0,4346562000.0,4277082000.0,41815461000.0,42740953000.0,42231627000.0,41903113000.0,31403596000.0,32001492000.0,31610449000.0,31471558000.0,3846313000.0,3854884000.0,3719956000.0,3621422000.0,37969148000.0,38886069000.0,38511671000.0,38281691000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap
BRZE,BRAZE INC CLASS A,Information Technology,,-4378000.0,-2838000.0,-1878000.0,,79119000.0,61312000.0,83062000.0,,11612000.0,-11410000.0,17083000.0,,43420000.0,45910000.0,49313000.0,,606422000.0,613321000.0,644026000.0,,298057000.0,308231000.0,324477000.0,,-0.23,-0.27,-0.17,NASDAQ,,702000.0,851000.0,1094000.0,,150000.0,216000.0,-128000.0,1,,71612000.0,73768000.0,69278000.0,494228.88,,-22999000.0,-27911000.0,-17192000.0,,-27950000.0,-32570000.0,-21559000.0,,130029000.0,138712000.0,132646000.0,,145499000.0,152052000.0,160400000.0,,825575000.0,842012000.0,870998000.0,,87887000.0,92083000.0,87440000.0,,453669000.0,457813000.0,474749000.0,,371906000.0,384199000.0,396249000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,-2022000.0,-399000.0,-183000.0,-1587000.0,108847000.0,125575000.0,224254000.0,78530000.0,-27767000.0,-20994000.0,128922000.0,-45492000.0,4695000.0,9216000.0,60647000.0,84929000.0,277896000.0,251207000.0,377440000.0,332280000.0,42348000.0,41641000.0,156946000.0,59216000.0,-0.43,-0.29,0.218461,0.57,NASDAQ,252000.0,71000.0,2164000.0,822000.0,2637000.0,2892000.0,2595000.0,3439000.0,1,40885000.0,40052000.0,39001000.0,37999000.0,69073.88,-30310000.0,-23859000.0,13437000.0,46885000.0,-32642000.0,-26527000.0,13004000.0,44036000.0,37337000.0,35743000.0,47643000.0,40893000.0,4695000.0,9216000.0,60647000.0,84929000.0,344114000.0,315080000.0,438732000.0,393199000.0,44356000.0,43698000.0,42715000.0,41864000.0,224671000.0,205457000.0,222936000.0,275160000.0,119443000.0,109623000.0,215796000.0,118039000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
SHW,SHERWIN WILLIAMS,Materials,-250900000.0,-235300000.0,-300000000.0,-189300000.0,200000000.0,238200000.0,210400000.0,199800000.0,1202900000.0,1074700000.0,934500000.0,-61100000.0,3208100000.0,3135000000.0,2724000000.0,2746600000.0,6050600000.0,5974300000.0,5400800000.0,6039700000.0,7466600000.0,7218100000.0,6808700000.0,7876700000.0,3.5,3.18,1.9,2.0,New York Stock Exchange Inc.,283500000.0,216600000.0,135500000.0,149100000.0,110800000.0,103400000.0,98500000.0,103800000.0,1,8130800000.0,8175300000.0,8176800000.0,7827100000.0,22744566.18,889900000.0,806200000.0,480100000.0,503900000.0,1231500000.0,1131100000.0,673500000.0,754300000.0,1831900000.0,1896400000.0,1899700000.0,1804800000.0,6271500000.0,6162500000.0,5297200000.0,5305700000.0,23734000000.0,23968300000.0,23632600000.0,24636100000.0,12299500000.0,12099000000.0,11913300000.0,12819900000.0,3751800000.0,4156100000.0,4051200000.0,4130100000.0,19982200000.0,19812200000.0,19581400000.0,20506000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap
LBRDA,LIBERTY BROADBAND CORP SERIES A,Communication,-62000000.0,-60000000.0,-64000000.0,-65000000.0,73000000.0,168000000.0,163000000.0,226000000.0,27000000.0,24000000.0,1000000.0,78000000.0,246000000.0,262000000.0,263000000.0,266000000.0,309000000.0,417000000.0,423000000.0,797000000.0,184000000.0,201000000.0,200000000.0,573000000.0,1.36,0.99,,1.87,NASDAQ,58000000.0,39000000.0,48000000.0,-4000000.0,52000000.0,46000000.0,45000000.0,40000000.0,1,3606000000.0,3709000000.0,3753000000.0,3443000000.0,241899.32,195000000.0,142000000.0,291000000.0,268000000.0,21000000.0,30000000.0,13000000.0,43000000.0,225000000.0,232000000.0,250000000.0,223000000.0,246000000.0,262000000.0,263000000.0,266000000.0,15959000000.0,16303000000.0,16687000000.0,16995000000.0,3690000000.0,3791000000.0,3828000000.0,3884000000.0,9361000000.0,9538000000.0,9808000000.0,10067000000.0,6598000000.0,6765000000.0,6879000000.0,6928000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
RPAY,REPAY HOLDINGS CORP CLASS A,Financials,-11691000.0,-11240000.0,-10793000.0,-10537000.0,147092000.0,168715000.0,189530000.0,165466000.0,30979000.0,60058000.0,34252000.0,2503000.0,16321000.0,17584000.0,18556000.0,18664000.0,201935000.0,224769000.0,275248000.0,250127000.0,52733000.0,83263000.0,102247000.0,67432000.0,-0.04,0.03,-0.05,-0.09,NASDAQ,-1975000.0,1524000.0,-426000.0,-452000.0,909000.0,,,3107000.0,1,435589000.0,496214000.0,496778000.0,497588000.0,117930.94,-4071000.0,3243000.0,-4116000.0,-7947000.0,-3421000.0,-675000.0,-1170000.0,-3620000.0,62006000.0,62236000.0,60885000.0,62281000.0,74906000.0,79145000.0,78271000.0,77325000.0,1521665000.0,1564268000.0,1571908000.0,1535392000.0,441867000.0,508371000.0,508515000.0,508897000.0,830725000.0,769699000.0,773169000.0,767198000.0,690940000.0,794569000.0,798739000.0,768194000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,-220000000.0,-206000000.0,-232000000.0,-131000000.0,322000000.0,451000000.0,364000000.0,348000000.0,402000000.0,307000000.0,212000000.0,186000000.0,523000000.0,516000000.0,564000000.0,458000000.0,1761000000.0,1763000000.0,1695000000.0,1687000000.0,1120000000.0,1105000000.0,1090000000.0,965000000.0,-0.13,-0.73,-0.1,-0.09,New York Stock Exchange Inc.,6000000.0,-25000000.0,5000000.0,8000000.0,73000000.0,76000000.0,71000000.0,61000000.0,1,4103000000.0,4097000000.0,4051000000.0,4042000000.0,1081201.71,3000000.0,-66000000.0,6000000.0,7000000.0,56000000.0,48000000.0,-13000000.0,37000000.0,659000000.0,660000000.0,689000000.0,659000000.0,1238000000.0,1224000000.0,1240000000.0,1154000000.0,13872000000.0,13726000000.0,13683000000.0,13536000000.0,5150000000.0,5139000000.0,5102000000.0,5095000000.0,5998000000.0,5889000000.0,5884000000.0,5868000000.0,7874000000.0,7837000000.0,7799000000.0,7668000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
NRIX,NURIX THERAPEUTICS INC,Health Care,-1937000.0,-2347000.0,-2105000.0,-3485000.0,116790000.0,99044000.0,109997000.0,75916000.0,-39705000.0,-42177000.0,-48751000.0,-61087000.0,12092000.0,12588000.0,13284000.0,18453000.0,450217000.0,456043000.0,619387000.0,563703000.0,80779000.0,86296000.0,95854000.0,89988000.0,-0.71,-0.67,-0.75,-0.67,NASDAQ,90000.0,82000.0,8000.0,0.0,4084000.0,5737000.0,6116000.0,6513000.0,1,20885000.0,20590000.0,20289000.0,19984000.0,158040.48,-44546000.0,-48956000.0,-58549000.0,-56351000.0,-48540000.0,-54611000.0,-64657000.0,-62864000.0,60632000.0,67199000.0,77941000.0,81317000.0,12092000.0,12588000.0,13284000.0,18453000.0,511031000.0,513600000.0,669343000.0,615043000.0,28819000.0,27143000.0,28303000.0,26623000.0,370693000.0,376856000.0,526993000.0,480917000.0,140338000.0,136744000.0,142350000.0,134126000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York Stock Exchange Inc.,,,,,,,,,1,,,,,259796.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,-29400000.0,-88700000.0,-48800000.0,-46100000.0,1263400000.0,1368600000.0,1602500000.0,1387800000.0,273400000.0,476100000.0,377200000.0,409400000.0,541400000.0,595200000.0,626600000.0,561600000.0,3239100000.0,3341000000.0,3443800000.0,3035500000.0,562900000.0,602700000.0,579600000.0,613200000.0,0.75,0.37,1.0,0.43,NASDAQ,12500000.0,-2100000.0,28400000.0,33700000.0,6600000.0,6900000.0,6800000.0,6800000.0,1,994000000.0,994300000.0,994700000.0,995100000.0,3030607.92,120900000.0,60500000.0,162000000.0,68700000.0,132000000.0,191900000.0,182700000.0,116900000.0,232100000.0,237900000.0,259200000.0,274700000.0,905500000.0,1025000000.0,1068500000.0,953200000.0,8236400000.0,8283300000.0,8331100000.0,7885700000.0,1200800000.0,1200400000.0,1193000000.0,1209600000.0,6336400000.0,6336700000.0,6400700000.0,5940300000.0,1900000000.0,1946600000.0,1930400000.0,1945400000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap
WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,,-27388000.0,-31012000.0,-36949000.0,,127620000.0,116675000.0,165756000.0,,69370000.0,20724000.0,95993000.0,,943030000.0,935680000.0,962870000.0,,941893000.0,931783000.0,973619000.0,,1117851000.0,1113679000.0,1139163000.0,,-0.09,-0.06,-0.05,NASDAQ,,-4651000.0,-857000.0,2504000.0,,36805000.0,35797000.0,34111000.0,1,,1575630000.0,1576856000.0,1578091000.0,79508.16,,-24823000.0,-16673000.0,-13837000.0,,2468000.0,3977000.0,17388000.0,,578257000.0,571780000.0,571872000.0,,1523755000.0,1511437000.0,1552130000.0,,5276647000.0,5211480000.0,5194430000.0,,2991941000.0,2986909000.0,2935490000.0,,1131483000.0,1122838000.0,1113630000.0,,4145164000.0,4088642000.0,4080800000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,-636741000.0,-585513000.0,-540056000.0,-648592000.0,1374218000.0,720106000.0,927668000.0,954123000.0,-4555219000.0,-688770000.0,-600916000.0,1216238000.0,2332155000.0,2455377000.0,2585083000.0,2360174000.0,58983202000.0,59379850000.0,64620915000.0,60426715000.0,39856420000.0,39167387000.0,42744482000.0,39647016000.0,1.5629,1.6564,1.91,1.7184,New York Stock Exchange Inc.,74081000.0,62388000.0,37271000.0,54816000.0,764034000.0,964335000.0,1091799000.0,1177823000.0,0,9428802000.0,10393486000.0,11412136000.0,10611975000.0,483779.44,503645000.0,531152000.0,599024000.0,525092000.0,1409340000.0,1493802000.0,1692811000.0,1684989000.0,683555000.0,755475000.0,724768000.0,666053000.0,4425050000.0,4704654000.0,5002662000.0,4711216000.0,66478142000.0,67219481000.0,72900617000.0,69137847000.0,36700481000.0,37173070000.0,40641310000.0,38252712000.0,14317891000.0,14442819000.0,14668372000.0,14942848000.0,52160251000.0,52776662000.0,58232245000.0,54194999000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
CCBG,CAPITAL CITY BANK INC,Financials,-1961000.0,-2244000.0,-2246000.0,-2382000.0,75304000.0,83431000.0,70543000.0,78521000.0,24937000.0,12750000.0,11239000.0,21867000.0,56937000.0,57464000.0,57482000.0,58985000.0,,,,,25770000.0,37268000.0,2064000.0,37200000.0,0.83,0.77,,0.99,NASDAQ,3189000.0,2980000.0,4219000.0,5127000.0,9497000.0,9117000.0,8640000.0,8235000.0,1,53896000.0,53681000.0,53681000.0,53681000.0,199455.9,14150000.0,13118000.0,13090000.0,16858000.0,,,,,9497000.0,9117000.0,8640000.0,8235000.0,56937000.0,57464000.0,57482000.0,58985000.0,4225695000.0,4225316000.0,4324932000.0,4461233000.0,79666000.0,90949000.0,55745000.0,90881000.0,467478000.0,483316000.0,495317000.0,512575000.0,3758217000.0,3742000000.0,3829615000.0,3948658000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
CLW,CLEARWATER PAPER CORP,Materials,-18100000.0,-47000000.0,-33000000.0,-32700000.0,39600000.0,35500000.0,79600000.0,44000000.0,21100000.0,16200000.0,-35100000.0,1500000.0,346400000.0,363200000.0,372400000.0,341500000.0,733900000.0,731900000.0,545400000.0,499600000.0,423300000.0,412100000.0,320400000.0,300200000.0,-1.55,0.35,11.91,-0.38,New York Stock Exchange Inc.,-14600000.0,-3300000.0,-9700000.0,-1800000.0,9900000.0,13000000.0,5800000.0,3400000.0,1,1137900000.0,1143300000.0,281600000.0,281600000.0,98376.96,-25800000.0,5800000.0,199100000.0,-6300000.0,-34300000.0,2000000.0,-12800000.0,-100000.0,32300000.0,28100000.0,27500000.0,36800000.0,344400000.0,393300000.0,387100000.0,378200000.0,2478400000.0,2488700000.0,1679200000.0,1633900000.0,1160500000.0,1161400000.0,293300000.0,292900000.0,658600000.0,664600000.0,854500000.0,836500000.0,1819800000.0,1824100000.0,824700000.0,797400000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
ETR,ENTERGY CORP,Utilities,-1191295000.0,-1557744000.0,-1953590000.0,-1750008000.0,1355164000.0,1411812000.0,859703000.0,1513410000.0,1025364000.0,1562372000.0,1379682000.0,536188000.0,1463307000.0,1620221000.0,1487787000.0,1395976000.0,5147097000.0,5217806000.0,4396237000.0,5112388000.0,5487180000.0,5859246000.0,6111037000.0,6200255000.0,0.115,1.495,0.65,0.82,New York Stock Exchange Inc.,187520000.0,192127000.0,180871000.0,198765000.0,289577000.0,295143000.0,298900000.0,329791000.0,1,26301092000.0,26563350000.0,26613505000.0,28264879000.0,10033649.48,51732000.0,645754000.0,287162000.0,362422000.0,617630000.0,1125862000.0,644974000.0,700104000.0,872683000.0,643017000.0,609544000.0,750794000.0,2953620000.0,3389100000.0,2742305000.0,2846874000.0,62766297000.0,64462049000.0,64790032000.0,66620409000.0,28750515000.0,29002849000.0,28918886000.0,30924976000.0,14681655000.0,15141711000.0,15184984000.0,15282400000.0,48084642000.0,49320338000.0,49605048000.0,51338009000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap
