Ticker,Name,Sector,CapitalExpenditure_2024Q2,CapitalExpenditure_2024Q3,CapitalExpenditure_2024Q4,CapitalExpenditure_2025Q1,CashAndSTInvestments_2024Q2,CashAndSTInvestments_2024Q3,CashAndSTInvestments_2024Q4,CashAndSTInvestments_2025Q1,CashFromOps_2024Q2,CashFromOps_2024Q3,CashFromOps_2024Q4,CashFromOps_2025Q1,CostOfRevenue_2024Q2,CostOfRevenue_2024Q3,CostOfRevenue_2024Q4,CostOfRevenue_2025Q1,CurrentAssets_2024Q2,CurrentAssets_2024Q3,CurrentAssets_2024Q4,CurrentAssets_2025Q1,CurrentLiabilities_2024Q2,CurrentLiabilities_2024Q3,CurrentLiabilities_2024Q4,CurrentLiabilities_2025Q1,EPS_2024Q2,EPS_2024Q3,EPS_2024Q4,EPS_2025Q1,Exchange,IncomeTaxExpense_2024Q2,IncomeTaxExpense_2024Q3,IncomeTaxExpense_2024Q4,IncomeTaxExpense_2025Q1,InterestExpense_2024Q2,InterestExpense_2024Q3,InterestExpense_2024Q4,InterestExpense_2025Q1,Location,LongTermDebt_2024Q2,LongTermDebt_2024Q3,LongTermDebt_2024Q4,LongTermDebt_2025Q1,Market Value,NetIncome_2024Q2,NetIncome_2024Q3,NetIncome_2024Q4,NetIncome_2025Q1,OperatingIncome_2024Q2,OperatingIncome_2024Q3,OperatingIncome_2024Q4,OperatingIncome_2025Q1,OtherOperatingExpense_2024Q2,OtherOperatingExpense_2024Q3,OtherOperatingExpense_2024Q4,OtherOperatingExpense_2025Q1,Revenue_2024Q2,Revenue_2024Q3,Revenue_2024Q4,Revenue_2025Q1,TotalAssets_2024Q2,TotalAssets_2024Q3,TotalAssets_2024Q4,TotalAssets_2025Q1,TotalDebt_2024Q2,TotalDebt_2024Q3,TotalDebt_2024Q4,TotalDebt_2025Q1,TotalEquity_2024Q2,TotalEquity_2024Q3,TotalEquity_2024Q4,TotalEquity_2025Q1,TotalLiabilities_2024Q2,TotalLiabilities_2024Q3,TotalLiabilities_2024Q4,TotalLiabilities_2025Q1,GDP_2024Q1,GDP_2024Q2,GDP_2024Q3,GDP_2024Q4,GDP_2025Q1,GDPReal_2024Q1,GDPReal_2024Q2,GDPReal_2024Q3,GDPReal_2024Q4,GDPReal_2025Q1,Unemployment_2024Q1,Unemployment_2024Q2,Unemployment_2024Q3,Unemployment_2024Q4,Unemployment_2025Q1,InterestRate_2024Q1,InterestRate_2024Q2,InterestRate_2024Q3,InterestRate_2024Q4,InterestRate_2025Q1,IndustrialProd_2024Q1,IndustrialProd_2024Q2,IndustrialProd_2024Q3,IndustrialProd_2024Q4,IndustrialProd_2025Q1,Inflation_2024Q1,Inflation_2024Q2,Inflation_2024Q3,Inflation_2024Q4,Inflation_2025Q1,Market Cap,KPI_GrossProfitMargin_2024Q2,KPI_GrossProfitMargin_2024Q3,KPI_GrossProfitMargin_2024Q4,KPI_GrossProfitMargin_2025Q1,KPI_NetProfitMargin_2024Q2,KPI_NetProfitMargin_2024Q3,KPI_NetProfitMargin_2024Q4,KPI_NetProfitMargin_2025Q1,KPI_CurrentRatio_2024Q2,KPI_CurrentRatio_2024Q3,KPI_CurrentRatio_2024Q4,KPI_CurrentRatio_2025Q1,KPI_Leverage_2024Q2,KPI_Leverage_2024Q3,KPI_Leverage_2024Q4,KPI_Leverage_2025Q1,KPI_DebtToEquityRatio_2024Q2,KPI_DebtToEquityRatio_2024Q3,KPI_DebtToEquityRatio_2024Q4,KPI_DebtToEquityRatio_2025Q1,KPI_TotalAssetTurnover_2024Q3,KPI_TotalAssetTurnover_2024Q4,KPI_TotalAssetTurnover_2025Q1,KPI_ReturnOnEquity_2024Q3,KPI_ReturnOnEquity_2024Q4,KPI_ReturnOnEquity_2025Q1,KPI_ReturnOnAssets_2024Q3,KPI_ReturnOnAssets_2024Q4,KPI_ReturnOnAssets_2025Q1
CLW,CLEARWATER PAPER CORP,Materials,-18388500.0,-19250000.0,-22850000.0,-14300000.0,65400000.0,53200000.0,70050000.0,49500000.0,26550000.0,47425000.0,62532500.0,400000.0,380905500.0,380400000.0,362950000.0,370950000.0,576900000.0,602000000.0,600300000.0,568400000.0,237477000.0,287000000.0,288150000.0,288100000.0,0.175,-0.055,-0.13,-0.025,New York Stock Exchange Inc.,4340000.0,4497000.0,-2100000.0,-676000.0,12547500.0,13700000.0,10958500.0,12355000.0,1,592350000.0,676700000.0,569650000.0,659500000.0,98376.96,9097500.0,4175500.0,-7250000.0,-4298500.0,31406500.0,32665500.0,12750000.0,30131000.0,55300000.0,49750000.0,51750000.0,51300000.0,473950000.0,476750000.0,446400000.0,467100000.0,1738719500.0,1840031000.0,1761610500.0,1786922000.0,854700000.0,891800000.0,866632500.0,871300000.0,691991500.0,712700000.0,695480000.0,686100000.0,1172878000.0,1323500000.0,1242130500.0,1295400000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.19631712205928895,0.2020975353959098,0.18693996415770608,0.20584457289659602,0.019195062770334424,0.008758259045621395,-0.016241039426523298,-0.009202526225647613,2.429287888932402,2.097560975609756,2.0832899531494014,1.97292606733773,2.512631296771709,2.581774940367616,2.5329419968942313,2.604462906281883,1.2351307783404855,1.2512978812964781,1.246092626675102,1.269931496866346,0.2664337734636712,0.24788697042723437,0.2632637576237501,0.005945077620246154,-0.010296979079379057,-0.0062225857351727734,0.00233349600649724,-0.004025942060030128,-0.002422691633795097
CNH,CNH INDUSTRIAL N.V. NV,Industrials,-218000000.0,-291000000.0,-475000000.0,-264000000.0,2002000000.0,1801000000.0,3191000000.0,1695000000.0,379000000.0,791000000.0,1692000000.0,162000000.0,3702000000.0,3130000000.0,3323000000.0,2569000000.0,32942000000.0,32928000000.0,32020000000.0,30982000000.0,4693000000.0,4174000000.0,14800000000.0,3891000000.0,0.34,0.24,0.14,0.1,New York Stock Exchange Inc.,95000000.0,75000000.0,89000000.0,47000000.0,418000000.0,378000000.0,421000000.0,362000000.0,1,26808000000.0,27300000000.0,16044000000.0,26010000000.0,2629567.36,399000000.0,306000000.0,173000000.0,131000000.0,1088000000.0,877000000.0,901000000.0,689000000.0,698000000.0,647000000.0,652000000.0,570000000.0,5488000000.0,4654000000.0,4876000000.0,3828000000.0,43959000000.0,44033000000.0,42933000000.0,42057000000.0,27105000000.0,27602000000.0,27164000000.0,26294000000.0,7662000000.0,7769000000.0,7768000000.0,7959000000.0,36297000000.0,36264000000.0,35165000000.0,34098000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.32543731778425655,0.32746024924795875,0.31849876948318295,0.3288923719958203,0.07270408163265306,0.06574989256553503,0.03547990155865464,0.034221525600835946,7.019390581717452,7.888835649257307,2.1635135135135135,7.962477512207658,5.737274862960063,5.6677822113528125,5.526905252317198,5.284206558612891,3.537588097102584,3.552838203114944,3.496910401647786,3.3036813670059053,0.10578234384944085,0.11213577720028517,0.09008118602188493,0.03966042382217614,0.022269421381219026,0.01665924842627329,0.006955177743431221,0.003978566336269347,0.0030827156136016003
XEL,XCEL ENERGY INC,Utilities,-1831000000.0,-1779000000.0,-2217000000.0,-1988000000.0,1598000000.0,1545000000.0,179000000.0,1123000000.0,1190000000.0,1737000000.0,664000000.0,1028000000.0,1636000000.0,1781000000.0,1832000000.0,2221000000.0,5699000000.0,5469000000.0,4325000000.0,5368000000.0,5900000000.0,5858000000.0,6459000000.0,6741000000.0,0.54,1.21,0.81,0.84,NASDAQ,154000000.0,159000000.0,140000000.0,170000000.0,303000000.0,305000000.0,297000000.0,309000000.0,1,27716000000.0,27471000000.0,27316000000.0,29396000000.0,11044267.92,302000000.0,682000000.0,464000000.0,483000000.0,449000000.0,911000000.0,347000000.0,677000000.0,943000000.0,952000000.0,941000000.0,1008000000.0,3028000000.0,3644000000.0,3120000000.0,3906000000.0,67927000000.0,69286000000.0,70035000000.0,72749000000.0,30559000000.0,29804000000.0,30208000000.0,32326000000.0,17954000000.0,19352000000.0,19522000000.0,19804000000.0,49973000000.0,49934000000.0,50513000000.0,52945000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap,0.45970937912813736,0.5112513721185511,0.4128205128205128,0.43138760880696364,0.09973579920739763,0.1871569703622393,0.14871794871794872,0.12365591397849462,0.9659322033898305,0.9335950836462956,0.6696082984982196,0.796321020620086,3.7833908878244404,3.5803017775940473,3.5874910357545335,3.673449808119572,1.7020719616798485,1.5400992145514676,1.5473824403237373,1.632296505756413,0.05311450081260522,0.04478865354110292,0.05471201255042582,0.03656248324666274,0.0238719967073108,0.024563901744393022,0.00994074905438989,0.006660876680471717,0.0067654639175257734
ANIK,ANIKA THERAPEUTICS INC,Health Care,-1618000.0,-1114000.0,-2266000.0,-1503000.0,82785000.0,75247000.0,78303500.0,76060000.0,-1505000.0,949500.0,2360500.0,-15105500.0,17426000.0,16643000.0,25371000.0,26298500.0,294297000.0,290344500.0,291970500.0,279099500.0,79555000.0,85102500.0,88832500.0,80130500.0,-0.33,-0.135,-0.15,-0.1149999999999999,NASDAQ,38000.0,10000.0,-72500.0,36000.0,2963000.0,3200000.0,3472500.0,2981000.0,1,58029500.0,57410000.0,51188500.0,52500000.0,54140.04,-18766000.0,-9458500.0,-14410500.0,-8447500.0,-8702500.0,-8745000.0,-4957000.0,-9623000.0,50552000.0,50312500.0,51507500.0,55195500.0,48425500.0,48950500.0,58118000.0,56777500.0,483166000.0,482068500.0,494468000.0,478516000.0,72569500.0,70526500.0,65660500.0,63077000.0,260347000.0,275896500.0,343838500.0,339340000.0,225280500.0,188235500.0,165936000.0,162196000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.6401482689905112,0.660003472896089,0.5634571045115111,0.5368147593677073,-0.38752310249765104,-0.19322580974658074,-0.24795244158436286,-0.14878252829025582,3.6992897995097733,3.4117035339737374,3.286753159035263,3.483062005104174,1.855853918040154,1.7472802300862824,1.4380821228570972,1.4101373253963576,0.27874144891241304,0.255626657097861,0.19096319929269118,0.18588141686803797,0.1014271661446001,0.11902883302365042,0.11670798286508309,-0.03527688447505657,-0.04650536116243233,-0.02472999369857219,-0.019598346308591332,-0.02951348976715156,-0.017364108762322916
NSA,NATIONAL STORAGE AFFILIATES TRUST,Real Estate,-3847000.0,-37988000.0,-5876000.0,-5820000.0,58975000.0,69886000.0,50408000.0,19266000.0,83216000.0,105707000.0,80141000.0,85626000.0,52201000.0,52712000.0,52245000.0,55104000.0,104355000.0,117989000.0,89060000.0,48286000.0,336469000.0,536002000.0,561969000.0,533088000.0,0.16,0.18,0.15,0.1,New York Stock Exchange Inc.,541000.0,863000.0,1477000.0,1120000.0,37228000.0,39575000.0,39340000.0,40475000.0,1,3143836000.0,3021504000.0,3005787000.0,3005866000.0,598142.04,17062000.0,18701000.0,16728000.0,12994000.0,71973000.0,76491000.0,73735000.0,67513000.0,66274000.0,64418000.0,64138000.0,65737000.0,190448000.0,193621000.0,190118000.0,188354000.0,5321101000.0,5389661000.0,5354462000.0,5255004000.0,3389567000.0,3451797000.0,3471975000.0,3449328000.0,1817065000.0,1800888000.0,1763347000.0,1692192000.0,3504036000.0,3588773000.0,3591115000.0,3562812000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.7259041838192053,0.727756803239318,0.7251969829263931,0.7074444928167175,0.08958875913635218,0.09658559763661999,0.08798746041931853,0.06898711999745161,0.31014744300366454,0.22012790997048517,0.15847849258588997,0.090577915841287,2.9284043223550067,2.992779673139029,3.0365333652423487,3.1054419356668745,1.8654076766653918,1.916719418420246,1.9689686715093513,2.038378623702275,0.03615447715111213,0.03539013840403726,0.0355067823394693,0.010337889961533496,0.009386586462452672,0.007520679118366194,0.0034920017828796866,0.003113888402059433,0.002449510653976364
AIZ,ASSURANT INC,Financials,-55400000.0,-47100000.0,-68000000.0,-53400000.0,1713100000.0,1813400000.0,1807700000.0,1669600000.0,710900000.0,436500000.0,102800000.0,392400000.0,2924900000.0,2967700000.0,3104800000.0,3074000000.0,1171000000.0,1399000000.0,1265000000.0,1557993000.0,1362900000.0,1637400000.0,1108000000.0,174400000.0,3.58,2.55,3.87,2.83,New York Stock Exchange Inc.,44200000.0,17700000.0,48700000.0,37100000.0,26700000.0,26700000.0,26800000.0,26800000.0,1,2081800000.0,2082500000.0,2083100000.0,1909300000.0,2962722.84,188700000.0,133800000.0,201300000.0,146600000.0,289100000.0,285076000.0,294965000.0,313150000.0,2692000000.0,2816200000.0,2854800000.0,2890300000.0,2924900000.0,2967700000.0,3104800000.0,3074000000.0,33773000000.0,35332300000.0,35020600000.0,34988400000.0,2081800000.0,2082500000.0,2083100000.0,2083700000.0,5004300000.0,5255300000.0,5106700000.0,5234200000.0,28768700000.0,30077000000.0,29913900000.0,29754200000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.0,0.0,0.0,0.0,0.06451502615474033,0.04508541968527816,0.0648350940479258,0.04769030579050097,0.8591972998752659,0.8544033223402956,1.141696750902527,8.93344610091743,6.748796035409548,6.723174699826841,6.857775079797129,6.684574529058882,0.41600223807525527,0.39626662607272656,0.4079150919380422,0.39809330938825416,0.08588921544367799,0.08826359680979746,0.08781728063534688,0.02608288822176303,0.038853503184713374,0.028353431519500236,0.0038723513247174964,0.005722578600171421,0.004188032967189933
DKS,DICKS SPORTING INC,Consumer Discretionary,-56950000.0,-214580000.0,-193464000.0,-236996000.0,852060000.0,1691899000.0,1458655000.0,1689940000.0,237225500.0,394429000.0,54159000.0,631528000.0,957448000.0,2197935000.0,1963737000.0,2532391000.0,2679610500.0,5180535000.0,5535959000.0,5417707000.0,1778729000.0,2921006000.0,3217732000.0,3080062000.0,3.3,4.37,2.75,0.71,New York Stock Exchange Inc.,33764000.0,120101000.0,69260000.0,97303000.0,18568000.0,13521000.0,12947000.0,12683000.0,1,2732795500.0,1483734000.0,1483975000.0,1484217000.0,3333336.39,141140000.0,362230000.0,227813000.0,299970000.0,217408500.0,479027000.0,302823000.0,397678000.0,386361000.0,796673000.0,790621000.0,963580000.0,1662016000.0,3473635000.0,3057181000.0,3893649000.0,8478811000.0,9935959000.0,10451811000.0,10458694000.0,3794500000.0,4396509000.0,4489246000.0,4487760000.0,2189907000.0,2924885000.0,3063385000.0,3198264000.0,5971565500.0,7011074000.0,7388426000.0,7260430000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.42392371673918905,0.3672521724360792,0.35766413568578376,0.3496098389967868,0.08492096345642881,0.1042798106306506,0.07451734130233048,0.0770408426645545,1.5064748480516144,1.7735447992917508,1.7204537233057322,1.7589603715769357,3.8717676138758406,3.397042618769627,3.4118502897938066,3.270115912882739,1.7327219831709748,1.5031390977764938,1.4654527589578195,1.403186228528977,0.3772661836123937,0.29990342249299456,0.372410804999688,0.14164016835875243,0.07608641560918263,0.09581182209350923,0.03934124618444868,0.022348005691647493,0.02869084223456105
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,-837000000.0,-768000000.0,-978000000.0,-628000000.0,113000000.0,203000000.0,125000000.0,894000000.0,482000000.0,623000000.0,367000000.0,1049000000.0,1556000000.0,1707000000.0,1706000000.0,2105000000.0,3576000000.0,3992000000.0,4235000000.0,4799000000.0,5534000000.0,5858000000.0,6505000000.0,5819000000.0,0.87,1.04,0.57,1.178,New York Stock Exchange Inc.,3000000.0,39000000.0,-86000000.0,28000000.0,218000000.0,227000000.0,191000000.0,241000000.0,1,18419000000.0,18960000000.0,37311000000.0,20398000000.0,10806422.33,434000000.0,520000000.0,286000000.0,589000000.0,582000000.0,641000000.0,451000000.0,797000000.0,285000000.0,294000000.0,308000000.0,320000000.0,2423000000.0,2642000000.0,2465000000.0,3222000000.0,52382000000.0,54080000000.0,54640000000.0,55575000000.0,21562000000.0,22066000000.0,153000000.0,23548000000.0,15824000000.0,16095000000.0,16114000000.0,16370000000.0,36558000000.0,37985000000.0,38526000000.0,39205000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap,0.3578208832026413,0.35389856169568507,0.3079107505070994,0.3466790813159528,0.1791167973586463,0.1968205904617714,0.11602434077079107,0.18280571073867163,0.6461872063606794,0.6814612495732332,0.6510376633358954,0.8247121498539268,3.3102881698685542,3.3600497048772913,3.3908402631252326,3.394929749541845,1.362613751263903,1.3709847778813296,0.00949484919945389,1.4384850335980452,0.04963273280607165,0.045345842531272995,0.05846754071587352,0.032582474388295375,0.017759011456425222,0.0362640068957025,0.009768743777122354,0.0052612214863870495,0.010688200335707481
CI,CIGNA,Health Care,-370000000.0,-399000000.0,-337000000.0,-327000000.0,6788000000.0,5888000000.0,7550000000.0,8334000000.0,265000000.0,46000000.0,5212000000.0,1920000000.0,54007000000.0,2579000000.0,2790500000.0,2504500000.0,15699300000.0,19333600000.0,19173000000.0,17571700000.0,6926000000.0,9621500000.0,9834000000.0,9884500000.0,5.45,2.63,5.13,4.85,New York Stock Exchange Inc.,360000000.0,367000000.0,473000000.0,239000000.0,375000000.0,376000000.0,362000000.0,362000000.0,1,30175000000.0,30230000000.0,28937000000.0,26455000000.0,21552078.64,1548000000.0,739000000.0,1424000000.0,1323000000.0,2091000000.0,1408000000.0,1425000000.0,1274000000.0,4104000000.0,2987000000.0,3605500000.0,3337500000.0,60202000000.0,62773000000.0,65717000000.0,65500000000.0,155446000000.0,157639000000.0,155881000000.0,150658000000.0,31892000000.0,32802000000.0,31972000000.0,30448000000.0,41527000000.0,42298000000.0,41243000000.0,40414000000.0,113919000000.0,115341000000.0,114638000000.0,110244000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap,0.1029035580213282,0.9589154572825896,0.9575376234459881,0.961763358778626,0.025713431447460217,0.011772577381995443,0.02166867020710014,0.020198473282442748,2.2667196072769276,2.009416411162501,1.9496644295302012,1.7777024634528809,3.743251378621138,3.7268665185115135,3.7795747157093325,3.7278665808878113,0.7679822765911335,0.7754976594638044,0.7752103387241471,0.753402286336418,0.4009965344874395,0.41922046440418476,0.42735182146480544,0.017631971368923353,0.034091045115572,0.03240383555604541,0.004720762732165386,0.009083949987241643,0.008631854348060117
FG,F&G ANNUITIES AND LIFE INC,Financials,-5000000.0,-7000000.0,-5000000.0,-5000000.0,3526000000.0,3539000000.0,2264000000.0,3293000000.0,1055000000.0,2090000000.0,1320000000.0,956000000.0,1075000000.0,1361000000.0,1470000000.0,854000000.0,248612448.5,295367500.0,283214000.0,284299500.0,357000000.0,358000000.0,212000000.0,151875810.5,1.55,-0.08,2.5,-0.2,New York Stock Exchange Inc.,50000000.0,-25000000.0,85000000.0,-5000000.0,28000000.0,36000000.0,38000000.0,40000000.0,1,1681000000.0,1680000000.0,2171000000.0,2234000000.0,164827.08,203000000.0,-6000000.0,327000000.0,-21000000.0,11125338.5,21880500.0,31365000.0,22755000.0,66000000.0,116000000.0,-51000000.0,150000000.0,1075000000.0,1361000000.0,1470000000.0,854000000.0,78512000000.0,84123000000.0,85040000000.0,88007000000.0,2049000000.0,2048000000.0,2181000000.0,2243000000.0,3788000000.0,4475000000.0,4076000000.0,4485000000.0,74724000000.0,79648000000.0,80964000000.0,83522000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.0,0.0,0.0,0.0,0.1888372093023256,-0.00440852314474651,0.22244897959183674,-0.02459016393442623,0.6963934131652662,0.8250488826815643,1.3359150943396227,1.8719208744568312,20.72650475184794,18.798435754189946,20.863591756624142,19.62251950947603,0.5409186906019008,0.4576536312849162,0.5350834151128557,0.5001114827201784,0.016736864758508316,0.017379687047403985,0.00987015088386392,-0.0014522570494977611,0.07648228277394457,-0.004905968928863451,-7.378485565837611e-05,0.0038660936493204777,-0.00024270862829173578
STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,-10740000.0,-9418000.0,-11234000.0,-10318000.0,230111000.0,195889000.0,137074000.0,144215000.0,24305000.0,51491000.0,15905000.0,67656000.0,163235000.0,162668000.0,166884000.0,158286000.0,398868000.0,383514000.0,304943000.0,328287000.0,253439000.0,285840000.0,216460000.0,259436000.0,1.24,1.15,1.05,1.24,NASDAQ,11903000.0,10842000.0,12555000.0,12261000.0,29898000.0,27748000.0,25336000.0,29744000.0,1,61329000.0,985000000.0,940724500.0,964000000.0,486546.0,29898000.0,27748000.0,25336000.0,29744000.0,43919000.0,37084000.0,40427000.0,41708000.0,105112000.0,106206000.0,104145000.0,103596000.0,312266000.0,305958000.0,311456000.0,303590000.0,2177524000.0,2187524000.0,2049735000.0,2074213000.0,197571000.0,138917000.0,125226000.0,119483000.0,1678100000.0,1716796000.0,1662499000.0,1643314000.0,499424000.0,470728000.0,387236000.0,430899000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.4772565697194059,0.4683322547539205,0.4641811363402856,0.47861919035541356,0.09574529407620426,0.09069218650925943,0.08134696393712114,0.09797424157580947,1.573822497721345,1.3417086481947942,1.4087729834611475,1.2653872245948905,1.29761277635421,1.2741898280284902,1.2329240498791278,1.2622134296914649,0.11773493832310351,0.08091642804386777,0.07532395508207824,0.07270856330561293,0.14018540002309254,0.1470082428286777,0.1472327003153289,0.01634689251158209,0.01499484359903471,0.017994968257430168,0.01271372044476945,0.011958674227843991,0.014425012148552794
MP,MP MATERIALS CORP CLASS A,Materials,-46488000.0,-46442000.0,-41650000.0,-30467000.0,295604000.0,284434000.0,282442000.0,198343000.0,30842000.0,-6844000.0,30477000.0,-63198000.0,59673000.0,76610000.0,80381000.0,70215000.0,1090635000.0,1017183000.0,1031322000.0,1022873000.0,158078000.0,146789000.0,164019000.0,248207000.0,-0.21,-0.16,-0.14,-0.14,New York Stock Exchange Inc.,-14098000.0,-9350000.0,-11619000.0,-4527000.0,6745000.0,6646000.0,6762000.0,7615000.0,1,936610000.0,937634000.0,908729000.0,842415000.0,2213568.2,-34055000.0,-25516000.0,-22342000.0,-22648000.0,-52119000.0,-37913000.0,-42565000.0,-33802000.0,23704000.0,24230000.0,23170000.0,24397000.0,31258000.0,62927000.0,60986000.0,60810000.0,2364326000.0,2300286000.0,2333558000.0,2368124000.0,942924000.0,943650000.0,914527000.0,916151000.0,1109038000.0,1064540000.0,1054880000.0,1036111000.0,1255288000.0,1235746000.0,1278678000.0,1332013000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,-0.9090472838953227,-0.2174424332957236,-0.3180238087429902,-0.1546620621608288,-1.089481092840233,-0.4054857215503679,-0.36634637457777197,-0.3724387436276928,6.899347157732259,6.929558754402578,6.287820313500265,4.121048157384764,2.131871044995753,2.1608262723805587,2.2121549370544518,2.2855890922883746,0.8502179366261571,0.8864392131812802,0.8669488472622479,0.8842208991121607,0.026980593455575727,0.02632199098631719,0.02586733853969707,-0.02347833848152677,-0.021083126515744875,-0.02166245574466844,-0.010940245405191257,-0.009642965969506095,-0.009633999066716975
